number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon;edu;health;culture;eat;distance
2.0;30.7;5.0;4.0;1750000.0;1960.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008373;55.960804;2.0;4.0;0.0;18.0;15831.36
2.0;37.7;5.0;1.0;2350000.0;1990.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999485;55.93829;1.0;4.0;0.0;17.0;17201.75
2.0;70.8;20.0;5.0;6250000.0;2014.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999825;56.268543;62.0;37.0;9.0;375.0;2590.04
1.0;31.4;5.0;4.0;1770000.0;1963.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.116337;56.297283;3.0;4.0;2.0;11.0;12434.9
2.0;71.8;16.0;5.0;5859999.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99486;56.206993;45.0;39.0;11.0;377.0;2181.45
3.0;59.9;9.0;4.0;3380000.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08756;56.402534;8.0;3.0;0.0;6.0;13317.19
1.0;34.2;5.0;5.0;1580000.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22
3.0;69.0;10.0;4.0;6550000.0;2009.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002342;56.306885;51.0;29.0;6.0;294.0;4651.93
3.0;67.1;10.0;10.0;3900000.0;1994.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.049515;56.215683;23.0;15.0;8.0;194.0;4419.31
3.0;64.0;4.0;3.0;5600000.0;1953.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99779;56.25089;63.0;42.0;11.0;384.0;1892.32
1.0;48.6;25.0;6.0;4660000.0;2015.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.000977;56.266815;62.0;37.0;10.0;376.0;2441.75
2.0;53.1;10.0;9.0;3300000.0;2011.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08549;56.41214;6.0;3.0;0.0;4.0;13612.59
2.0;75.0;25.0;21.0;6999999.0;2010.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998035;56.228905;60.0;42.0;11.0;393.0;1381.57
3.0;50.4;5.0;1.0;3400000.0;1971.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003414;56.30876;51.0;27.0;6.0;285.0;4739.23
1.0;34.2;5.0;5.0;1750000.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22
1.0;31.8;5.0;5.0;3100000.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99964;56.253887;63.0;41.0;11.0;380.0;1876.68
3.0;126.0;9.0;3.0;7200000.0;1995.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007492;56.281876;56.0;33.0;9.0;346.0;3107.07
5.0;137.0;12.0;5.0;9900000.0;1997.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.049625;56.597416;0.0;0.0;0.0;0.0;22104.0
3.0;65.8;4.0;2.0;4350000.0;1929.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.987427;56.252083;62.0;40.0;11.0;384.0;2888.23
2.0;49.5;17.0;8.0;4450000.0;2016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98585;56.282288;59.0;33.0;8.0;348.0;4146.19
3.0;67.0;9.0;4.0;3620000.0;1987.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.05556;56.35408;9.0;2.0;0.0;12.0;8890.36
2.0;56.0;16.0;16.0;4500000.0;2012.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04143;56.107265;7.0;0.0;0.0;18.0;7978.37
2.0;42.0;5.0;3.0;2300000.0;1963.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.15082;56.435074;1.0;2.0;0.0;1.0;19748.02
1.0;34.2;5.0;5.0;1580000.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22
1.0;30.0;5.0;5.0;1670000.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007774;55.966454;2.0;4.0;0.0;22.0;15499.73
2.0;60.6;19.0;12.0;4450000.0;2018.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98693;56.295677;58.0;31.0;6.0;310.0;4699.89
1.0;33.0;16.0;7.0;2500000.0;2016.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0612;56.607418;0.0;0.0;0.0;0.0;22960.38
3.0;61.4;16.0;16.0;5600000.0;2021.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993572;56.224224;59.0;43.0;11.0;393.0;1902.86
1.0;36.8;12.0;5.0;3400000.0;2015.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.021717;56.265167;55.0;31.0;9.0;347.0;2449.32
3.0;61.3;5.0;1.0;3000000.0;1968.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.97973;56.291355;56.0;28.0;6.0;272.0;4999.98
2.0;56.7;5.0;2.0;3150000.0;1959.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.018127;56.277702;53.0;31.0;9.0;324.0;2968.67
4.0;101.0;10.0;4.0;4300000.0;2014.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.119576;56.38204;5.0;5.0;2.0;10.0;15096.83
1.0;28.0;5.0;1.0;1550000.0;1967.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.103138;56.38795;8.0;4.0;2.0;8.0;13902.38
1.0;42.5;19.0;13.0;4000000.0;2014.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99587;56.269836;62.0;37.0;9.0;376.0;2880.73
3.0;60.1;5.0;3.0;3860000.0;1991.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.137524;56.383606;2.0;3.0;0.0;3.0;16792.13
3.0;107.0;12.0;12.0;7200000.0;2008.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00224;55.962322;1.0;4.0;0.0;18.0;15768.11
1.0;31.6;5.0;3.0;1800000.0;1962.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.014355;55.975597;2.0;4.0;0.0;22.0;14962.95
2.0;54.9;10.0;5.0;4230000.0;1993.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.96717;56.1533;10.0;16.0;2.0;82.0;6582.61
3.0;57.0;9.0;7.0;3250000.0;1976.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.060925;56.360336;9.0;0.0;0.0;7.0;9534.83
2.0;50.2;3.0;3.0;3200000.0;1959.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999283;56.235565;61.0;43.0;11.0;393.0;1294.03
2.0;45.8;2.0;1.0;1650000.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09237;56.37922;12.0;4.0;2.0;15.0;12677.53
2.0;65.8;25.0;11.0;4460000.0;2012.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00563;56.32115;47.0;24.0;2.0;214.0;5430.7
1.0;41.0;22.0;13.0;4300000.0;2015.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996586;56.1636;22.0;23.0;9.0;238.0;4175.78
2.0;64.3;16.0;5.0;5500000.0;2001.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997528;56.15144;15.0;18.0;5.0;145.0;4816.67
2.0;38.0;4.0;4.0;1760000.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.10542;56.302628;3.0;4.0;2.0;12.0;11406.61
1.0;30.9;5.0;1.0;1250000.0;1961.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00788;55.922535;1.0;5.0;0.0;18.0;18087.06
3.0;75.4;10.0;10.0;5850000.0;2004.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999004;56.148354;13.0;17.0;5.0;135.0;4945.67
1.0;46.0;16.0;5.0;3900000.0;2009.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974365;56.204987;31.0;34.0;11.0;329.0;4265.26
1.0;31.1;2.0;1.0;1500000.0;1957.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960464;56.238636;17.0;20.0;3.0;136.0;5586.44
2.0;45.9;5.0;1.0;2150000.0;1989.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02847;55.83615;3.0;1.0;0.0;5.0;23254.89
2.0;41.2;2.0;1.0;1600000.0;1953.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035244;56.03415;4.0;2.0;0.0;22.0;11829.13
2.0;75.0;25.0;25.0;8200000.0;2018.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.033524;56.245026;46.0;24.0;9.0;321.0;2724.93
2.0;37.8;5.0;1.0;1720000.0;1973.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.11517;56.283684;3.0;3.0;2.0;11.0;12076.27
4.0;123.0;10.0;2.0;8500000.0;2002.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.994087;56.245235;62.0;42.0;11.0;393.0;2044.77
1.0;30.5;5.0;5.0;2400000.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001675;56.23302;61.0;42.0;11.0;393.0;999.08
3.0;76.0;19.0;15.0;5100000.0;2018.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98693;56.295677;58.0;31.0;6.0;310.0;4699.89
1.0;33.0;12.0;12.0;2300000.0;1982.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.013626;55.966026;2.0;4.0;0.0;23.0;15524.88
3.0;55.2;4.0;3.0;2400000.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08878;56.391068;9.0;3.0;0.0;6.0;12899.3
3.0;119.0;10.0;4.0;12400000.0;1999.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00122;56.26;63.0;37.0;11.0;378.0;2073.02
1.0;14.2;5.0;1.0;1200000.0;1966.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997276;56.302402;54.0;29.0;6.0;301.0;4542.71
2.0;56.9;25.0;2.0;5430000.0;2018.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995914;56.13512;9.0;17.0;4.0;108.0;5789.43
2.0;28.4;9.0;9.0;1590000.0;1978.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.016556;55.980972;2.0;4.0;0.0;22.0;14655.36
2.0;54.0;4.0;2.0;5700000.0;1953.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.006073;56.24316;62.0;42.0;11.0;386.0;943.94
4.0;163.6;25.0;18.0;16990000.0;2009.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996517;56.267303;63.0;37.0;9.0;379.0;2716.97
2.0;58.2;10.0;10.0;4650000.0;2002.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03635;56.13994;8.0;4.0;2.0;46.0;6007.62
2.0;55.0;14.0;7.0;4400000.0;1981.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00498;56.2226;61.0;42.0;11.0;386.0;730.41
3.0;61.2;5.0;1.0;3200000.0;1972.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.961464;56.17101;10.0;18.0;2.0;80.0;6446.92
3.0;68.1;14.0;11.0;3700000.0;1996.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.057858;56.346035;9.0;2.0;0.0;13.0;8656.44
3.0;74.0;3.0;1.0;3050000.0;1957.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00201;55.94991;1.0;4.0;0.0;18.0;16499.8
3.0;81.8;16.0;3.0;5450000.0;2009.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.95983;56.221058;14.0;20.0;3.0;123.0;5652.49
3.0;70.0;5.0;1.0;3190000.0;1990.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02632;56.30973;51.0;22.0;4.0;242.0;5048.31
2.0;43.6;20.0;20.0;2700000.0;2014.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00374;55.94486;1.0;4.0;0.0;19.0;16786.93
1.0;25.8;16.0;8.0;2950000.0;2020.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00995;56.332375;38.0;17.0;0.0;131.0;6065.44
2.0;42.6;5.0;3.0;3400000.0;1965.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00172;56.23395;61.0;42.0;11.0;392.0;1007.33
1.0;21.0;4.0;1.0;1690000.0;1957.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97269;56.170532;14.0;23.0;6.0;137.0;5450.21
2.0;39.2;9.0;3.0;2500000.0;1972.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.97357;56.236023;48.0;41.0;11.0;364.0;4120.88
1.0;11.9;15.0;10.0;1290000.0;1985.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008545;56.2815;56.0;33.0;9.0;346.0;3074.83
2.0;43.9;9.0;3.0;2850000.0;1980.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.973495;56.224186;43.0;39.0;11.0;358.0;4122.48
