number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;full address;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon
1;31.6;5;3;1800000.0;1962;1.0;Пермский край, Пермь, ул. Маршала Рыбалко, 105;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.014354;55.975598
2;54.9;10;5;4230000.0;1993;1.0;Пермский край, Пермь, ул. Мира, 115;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.967171;56.153302
3;57.0;9;7;3250000.0;1976;1.0;Пермский край, Пермь, Целинная ул., 17;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.060924;56.360336
2;50.2;3;3;3200000.0;1959;0.0;Пермский край, Пермь, Краснофлотская ул., 15;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999282;56.235564
2;45.8;2;1;1650000.0;1960;0.0;Пермский край, Пермь, Ольховская ул., 38;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09237;56.379218
2;65.8;25;11;4460000.0;2012;2.0;Пермский край, Пермь, Уинская ул., 31;1;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.005632;56.321151
1;41.0;22;13;4300000.0;2015;1.0;Пермский край, Пермь, Подлесная ул., 43А;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996586;56.163601
2;64.3;16;5;5500000.0;2001;1.0;Пермский край, Пермь, Парковый проспект, 28А;1;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997528;56.15144
2;38.0;4;4;1760000.0;1961;0.0;Пермский край, Пермь, ул. Вильямса, 37;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.105418;56.302628
1;30.9;5;1;1250000.0;1961;0.0;Пермский край, Пермь, ул. Победы, 33;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007881;55.922535
3;75.4;10;10;5850000.0;2004;1.0;Пермский край, Пермь, ул. Желябова, 3;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999003;56.148354
1;46.0;16;5;3900000.0;2009;1.0;Пермский край, Пермь, ул. Советской Армии, 72;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974365;56.204985
1;31.1;2;1;1500000.0;1957;0.0;Пермский край, Пермь, Кузбасская ул., 41;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960466;56.238635
2;45.9;5;1;2150000.0;1989;0.0;Пермский край, Пермь, ул. Генерала Панфилова, 13А;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.028468;55.83615
2;41.2;2;1;1600000.0;1953;0.0;Пермский край, Пермь, Камышинская ул., 18;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035243;56.034151
2;75.0;25;25;8200000.0;2018;3.0;Пермский край, Пермь, ул. Революции, 54;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.033522;56.245027
2;37.8;5;1;1720000.0;1973;0.0;Пермский край, Пермь, ул. Луговского, 134;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.115169;56.283684
4;123.0;10;2;8500000.0;2002;1.0;Пермский край, Пермь, Краснофлотская ул., 40А;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.994086;56.245235
1;30.5;5;5;2400000.0;1965;0.0;Пермский край, Пермь, ул. Механошина, 14;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001675;56.233022
3;76.0;19;15;5100000.0;2018;1.0;Пермский край, Пермь, Самаркандская ул., 143;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98693;56.295679
1;33.0;12;12;2300000.0;1982;2.0;Пермский край, Пермь, Ямпольская ул., 13;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.013626;55.966025
3;55.2;4;3;2400000.0;1961;0.0;Пермский край, Пермь, ул. Генерала Черняховского, 21;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.088778;56.391069
3;119.0;10;4;12400000.0;1999;1.0;Пермский край, Пермь, Сибирская ул., 52;1;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00122;56.259998
1;14.2;5;1;1200000.0;1966;0.0;Пермский край, Пермь, Пушкарская ул., 79;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997277;56.302401
2;56.9;25;2;5430000.0;2018;4.0;Пермский край, Пермь, ул. Куфонина, 10Б;1;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995916;56.13512
2;28.4;9;9;1590000.0;1978;1.0;Пермский край, Пермь, ул. Маршала Рыбалко, 115;1;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.016557;55.980971
2;54.0;4;2;5700000.0;1953;0.0;Пермский край, Пермь, Комсомольский проспект, 35;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.006072;56.24316
4;163.6;25;18;16990000.0;2009;2.0;Пермский край, Пермь, ул. Чернышевского, 15А;1;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996518;56.267304
2;58.2;10;10;4650000.0;2002;1.0;Пермский край, Пермь, ул. Докучаева, 38;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.036351;56.139937
2;55.0;14;7;4400000.0;1981;1.0;Пермский край, Пермь, ул. Борчанинова, 14;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00498;56.222599
3;61.2;5;1;3200000.0;1972;0.0;Пермский край, Пермь, ул. Архитектора Свиязева, 50/2;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.961465;56.171009
3;68.1;14;11;3700000.0;1996;1.0;Пермский край, Пермь, ул. Гашкова, 28А;1;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.057859;56.346034
3;74.0;3;1;3050000.0;1957;0.0;Пермский край, Пермь, ул. Александра Невского, 28;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002012;55.94991
3;81.8;16;3;5450000.0;2009;1.0;Пермский край, Пермь, ул. Академика Курчатова, 1В;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.95983;56.221058
3;70.0;5;1;3190000.0;1990;0.0;Пермский край, Пермь, ул. Чехова, 8;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.026321;56.309731
2;43.6;20;20;2700000.0;2014;2.0;Пермский край, Пермь, Автозаводская ул., 30;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00374;55.944859
1;25.8;16;8;2950000.0;2020;1.0;Пермский край, Пермь, Сапфирная ул., 14;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00995;56.332375
2;42.6;5;3;3400000.0;1965;0.0;Пермский край, Пермь, ул. Механошина, 12;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001719;56.233951
1;21.0;4;1;1690000.0;1957;0.0;Пермский край, Пермь, ул. Космонавта Леонова, 23;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.972691;56.170533
2;39.2;9;3;2500000.0;1972;1.0;Пермский край, Пермь, ул. Солдатова, 34;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.97357;56.236024
1;11.9;15;10;1290000.0;1985;2.0;Пермский край, Пермь, бульвар Гагарина, 36;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008544;56.2815
2;43.9;9;3;2850000.0;1980;1.0;Пермский край, Пермь, Муромская ул., 26;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.973496;56.224186
3;85.1;9;9;5700000.0;1984;1.0;Пермский край, Пермь, Екатерининская ул., 134;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007501;56.230934
3;66.9;6;6;6200000.0;2019;1.0;Пермский край, Пермь, ул. Циолковского, 19;1;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.025798;56.300658
2;36.9;16;12;2800000.0;2020;3.0;Пермский край, Пермь, ул. Куйбышева, 109А;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984912;56.245177
3;52.0;5;3;3000000.0;1962;0.0;Пермский край, Пермь, Техническая ул., 12;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.013942;56.289551
1;46.1;17;3;4050000.0;2008;1.0;Пермский край, Пермь, Красновишерская ул., 35;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02278;56.269051
2;48.0;5;4;3000000.0;1989;0.0;Пермский край, Пермь, ул. Генерала Доватора, 40;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.085955;56.386738
2;54.7;17;10;2999000.0;2018;1.0;Пермский край, Пермь, ул. Александра Щербакова, 43В;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.126498;56.389901
2;43.0;9;2;2950000.0;1978;1.0;Пермский край, Пермь, ул. Моторостроителей, 10;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.980124;56.233364
4;85.8;10;2;4450000.0;1992;1.0;Пермский край, Пермь, Республиканская ул., 12;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03645;56.323593
2;44.0;5;5;1780000.0;1978;0.0;Пермский край, Пермь, Сухумская ул., 19;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.147618;56.440717
1;33.4;5;5;2750000.0;1964;0.0;Пермский край, Пермь, ул. Патриса Лумумбы, 1;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004814;56.292827
1;37.9;10;1;2550000.0;2013;1.0;Пермский край, Пермь, ул. Танцорова, 37;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.029808;56.027623
3;107.0;12;6;5750000.0;2004;1.0;Пермский край, Пермь, Кировоградская ул., 66;1;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003393;55.964448
3;80.0;17;3;8300000.0;2018;1.0;Пермский край, Пермь, ул. Николая Островского, 30;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012225;56.260007
2;90.0;17;8;8200000.0;2000;1.0;Пермский край, Пермь, Пермская ул., 56;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012507;56.249143
1;30.6;5;4;1450000.0;1961;0.0;Пермский край, Пермь, ул. Победы, 33;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007881;55.922535
3;60.6;9;9;4750000.0;1976;1.0;Пермский край, Пермь, ул. Пушкина, 21;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008921;56.248929
1;34.0;5;1;2150000.0;1988;0.0;Пермский край, Пермь, ул. Костычева, 41;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.037136;56.136536
2;57.0;14;9;4250000.0;1994;2.0;Пермский край, Пермь, ул. Революции, 3/1;1;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.006068;56.276457
1;30.3;2;1;1450000.0;1958;0.0;Пермский край, Пермь, ул. Анвара Гатауллина, 13;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.961344;56.238188
3;84.0;16;11;5990000.0;1995;1.0;Пермский край, Пермь, ул. Солдатова, 42/3;1;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.975509;56.241817
4;80.3;9;8;4400000.0;1970;1.0;Пермский край, Пермь, ул. Тургенева, 35;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.013121;56.294273
3;41.6;5;5;2950000.0;1968;0.0;Пермский край, Пермь, ул. Мира, 70;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.979178;56.188033
3;60.0;14;13;4000000.0;1985;1.0;Пермский край, Пермь, шоссе Космонавтов, 104;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995884;56.20382
3;61.2;5;1;3200000.0;1972;0.0;Пермский край, Пермь, ул. Архитектора Свиязева, 50/2;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.961465;56.171009
4;80.6;9;2;3950000.0;1989;1.0;Пермский край, Пермь, Камышинская ул., 15;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.037818;56.034998
2;78.0;25;16;19700000.0;2019;2.0;Пермский край, Пермь, ул. Революции, 22;1;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.027246;56.204485
2;53.4;5;4;3000000.0;1963;0.0;Пермский край, Пермь, ул. Маршала Рыбалко, 93;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012549;55.969931
1;34.0;3;3;1900000.0;1961;0.0;Пермский край, Пермь, Кустовая ул., 3;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.969009;56.270397
1;27.3;25;1;2700000.0;2017;1.0;Пермский край, Пермь, ул. Крылова, 15;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998792;56.219727
1;36.1;2;2;3299000.0;2018;0.0;Пермский край, Пермь, Вижайская ул., 19;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.964664;56.230931
1;32.0;5;2;2500000.0;1960;0.0;Пермский край, Пермь, ул. Крупской, 39;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.015203;56.281542
3;60.0;5;2;4000000.0;1980;0.0;Пермский край, Пермь, ул. Чернышевского, 5;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999017;56.276144
2;42.0;25;4;5200000.0;2019;3.0;Пермский край, Пермь, ул. Фридриха Энгельса, 27;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998934;56.191903
1;34.2;9;1;2350000.0;1990;1.0;Пермский край, Пермь, ул. Евгения Пермяка, 1;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.054827;56.351776
1;35.7;10;1;3100000.0;2019;1.0;Пермский край, Пермь, Уинская ул., 68;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004915;56.33713
2;44.0;4;3;2700000.0;1954;0.0;Пермский край, Пермь, ул. Плеханова, 3;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.010475;56.202412
1;52.0;25;17;4200000.0;2011;2.0;Пермский край, Пермь, ул. Космонавта Беляева, 40Б;1;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.970504;56.170346
2;55.7;16;2;4900000.0;2017;1.0;Пермский край, Пермь, ул. Овчинникова, 35А;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994669;56.218867
2;32.1;9;5;1400000.0;1978;1.0;Пермский край, Пермь, Сысольская ул., 2;1;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.016448;55.980691
3;55.2;5;4;3350000.0;1965;0.0;Пермский край, Пермь, ул. Капитана Пирожкова, 40;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.023866;56.011213
